8681358525661	26
8681358525654	25
8681358525647	15
8681358525685	10
8683114606638	10
8683114606645	10
8681382479190	10
8681358525678	9
8683114004748	9
8683114004731	9
8681382938529	9
8681358525692	8
8681381251001	8
8681365760093	6
8681381251056	6
8681381697366	6
8681382395285	6
8681382235130	6
8681386244053	5
8681383290831	5
8681381036639	5
8681382235123	5
8681381251018	5
8681381251063	5
8681382235215	5
8681381076949	4
8683110318771	4
8681381251100	4
8681384106919	3
8681385586291	3
8681385586277	3
8681388066172	3
8681381391042	3
8683110318788	3
8681381223688	3
8681382395278	3
8681381391059	3
8681381251124	3
8683108609034	3
8681381251025	3
8681380229780	3
8683107029468	2
8683108406237	2
8681382609931	2
8683112873230	2
8681381076932	2
8681381076918	2
8681381902828	2
8681385586284	2
8681385586314	2
8681385586260	2
8681388069968	2
8681389621790	2
8681382249953	2
8681384106926	2
8681382454814	2
8681381372911	2
8681365760116	2
8683114606669	2
8681381391028	2
8681365760048	2
8681358009994	2
8683110315060	2
8681383125607	2
8681388066165	2
8681381251209	2
8681381251193	2
8681380112297	2
8681381250998	2
8681380229759	2
8681380229766	2
8681380229803	2
8681380229797	2
8681380229810	2
8681381391066	2
8681382007034	1
8683107029437	1
4066647027189	1
8681381619214	1
8683108196459	1
8681382958138	1
8683108406244	1
8683107767261	1
8681384473332	1
8681381930234	1
8683107767285	1
4065717462080	1
8681380304340	1
8683113184380	1
8683109946336	1
8683110944352	1
8681381752058	1
8681381752867	1
8681382719715	1
8681382719746	1
8681382724580	1
8681380868958	1
8681380371953	1
8681382236588	1
8681381076925	1
8681386943260	1
8681385498303	1
8683111190789	1
8681381076956	1
4065717559537	1
8681380938880	1
8681383638459	1
8681382225643	1
8683112636231	1
4066647302798	1
8681386562447	1
8681382402563	1
8683109979525	1
8681382877293	1
8681387516463	1
8681386818858	1
8681383034848	1
8681381797264	1
8681386301848	1
8683112574007	1
8683106384841	1
8681381893096	1
8681380261247	1
8683107199178	1
8681382958121	1
8681386796170	1
8681380535386	1
8683114559736	1
8683107139587	1
8683114559767	1
8683109030363	1
8681382724573	1
8683107199192	1
8683109210932	1
8683109341896	1
8683111796608	1
4065717408163	1
8681386783026	1
4066647271193	1
8681382967598	1
8681382561284	1
8681386875257	1
8683112465114	1
8683107846164	1
8683107285994	1
8683112241336	1
4066647271186	1
8683107285987	1
4066647085257	1
8683106729840	1
4066647085240	1
8681365760185	1
8683113792318	1
8681389622049	1
8681385586307	1
8683111184542	1
8681388069975	1
8681384647825	1
8681384892959	1
8683107702941	1
8681384500519	1
8683115538600	1
8683114317701	1
8681381412693	1
8683106299527	1
8681381203703	1
8681381543502	1
8681387309324	1
8681381624195	1
8681382717018	1
8681381069583	1
8681386612760	1
8681384626387	1
8681382634063	1
8683112156012	1
8681381424573	1
4065717325606	1
8683106802956	1
8683109144879	1
8681384259820	1
8681380490319	1
8681381391073	1
8681382519827	1
8683110235764	1
8681380336730	1
8681381398379	1
8681381391080	1
8681384744371	1
8681386061643	1
8683112595248	1
8683110132575	1
8681386133487	1
8681381443468	1
8681384106896	1
8681387576412	1
8681386694957	1
8681382829070	1
8681381509140	1
8681380680086	1
8683108840208	1
8683114606652	1
4065717923734	1
8681386326827	1
8683106045711	1
8681380554325	1
8683110328503	1
4065717288352	1
8683110010316	1
8681380851011	1
8683111135735	1
8683112481756	1
8683109809006	1
4066647153512	1
8683106484213	1
8681380154679	1
8683107719284	1
8683106283748	1
8683111357670	1
8681382596309	1
8681386916097	1
8683106718219	1
8681381920358	1
8681382829469	1
8681381487844	1
8683108891590	1
8683112965201	1
8681386161114	1
8681380207061	1
8683106514637	1
8681384106889	1
8681384567482	1
8681381567980	1
8683107029482	1
8681360652584	1
8681358010013	1
8681380520771	1
8681381424559	1
8683112873254	1
8681382761868	1
8683113472265	1
8681381180967	1
8683106299510	1
4065717333816	1
8683111770332	1
8683111701763	1
8681381251186	1
8681381251117	1
8681387632446	1
8683107006483	1
8681381391035	1
8683110745508	1
8683107246834	1
8683107862348	1
8681382217334	1
8683112127272	1
8681380230946	1
8681384607669	1
8683112461857	1
8683112273702	1
8681380045168	1
8683106314787	1
8681386848206	1
8681380474654	1
8681381979448	1
8681385042735	1
8683106006408	1
8683106342650	1
4065717271439	1
8683107957860	1
8683108609058	1
8681387498769	1
8683110630903	1
8681380112273	1
8681380112266	1
8683106324816	1
8681380112280	1
8681380112303	1
8681380571711	1
8681381473731	1
8681381271566	1
8683106293174	1
8681380680093	1
8681384195708	1
8681382247744	1
8681381832446	1
8683106717229	1
8681385604445	1
8681386318655	1
8683112873223	1
8683110175022	1
8681382721374	1
8681381076963	1
8681380229742	1
8681380229735	1
8681381076970	1
8681380229773	1
8681380229827	1
8681380794103	1
8683109932735	1
8683108035222	1
8683108634913	1
8681380930174	1
